config,question_id,grade,topic,subtopic,difficulty,question,choices,correct_option,answer_value,solution_steps,answer_expression,source_chunks,retrieved_context_texts,router_topic,router_conf,moe_routed,math_checker_pass,note
C3,36,4,kpk_fpb,menentukan FPB,mudah,Sebuah kantong makanan terdapat 12 botol susu dan 16 botol air mineral. Berapa jumlah botol minuman yang paling sedikit yang dapat disusun tanpa ada yang terbuang? Tuliskan jawabannya dalam bentuk pecahan terkecil.,"[""A. 1"", ""B. 2"", ""C. 4"", ""D. 8""]",C,4,"[""Berdasarkan soal, kita memiliki dua bilangan: 12 dan 16."", ""Kita perlu mencari faktor persekutuan terbesar (FPB) dari 12 dan 16."", ""Faktor-faktor dari 12 adalah 1, 2, 3, 4, 6, 12."", ""Faktor-faktor dari 16 adalah 1, 2, 4, 8, 16."", ""Faktor persekutuan dari 12 dan 16 adalah 1, 2, 4."", ""FPB dari 12 dan 16 adalah 4."", ""Jadi, jumlah botol minuman yang paling sedikit yang dapat disusun tanpa ada yang terbuang adalah 4.""]",4,[],[],kpk_fpb,0.0,False,True,C3-cot max_iters
C3,37,4,Geometri,Sudut,Mudah,"Sebuah segitiga memiliki dua sudut yang sama besar. Jika salah satu sudutnya 60 derajat, berapakah besar sudut ketiga?","[""A. 30"", ""B. 60"", ""C. 90"", ""D. 120""]",B,60,"[""Kita tahu bahwa dalam segitiga, jumlah semua sudutnya adalah 180 derajat."", ""Jika dua sudutnya sama besar, misalkan kedua sudut itu masing-masing 60 derajat."", ""Jadi, 60 + 60 = 120 derajat."", ""Untuk mengetahui besar sudut ketiga, kurangi hasil dari dua sudut yang sama dengan total sudut segitiga:"", ""180 - 120 = 60 derajat.""]",180 - 2 * 60,"[{""chunk_id"": ""geo_tri_60"", ""source"": ""https://www.mathsisfun.com/geometry/triangle.html""}]",[],geometri,0.0,False,True,C3-cot PASS it-0
C3,38,4,skala,perbandingan skala,mudah,"Sebuah gambar menggunakan skala 1 : 100. Jika panjang objek sebenarnya adalah 300 cm, berapa panjang objek dalam gambar?","[""A. 3 cm"", ""B. 30 cm"", ""C. 300 cm"", ""D. 3000 cm""]",A,3,"[""Skala 1 : 100 berarti setiap 1 cm dalam gambar mewakili 100 cm di dunia nyata."", ""Jadi, untuk 300 cm di dunia nyata, kita membaginya dengan 100 untuk mendapatkan ukuran dalam gambar."", ""300 cm ÷ 100 = 3 cm""]",300 / 100,"[{""chunk_id"": ""1234567890"", ""source"": ""Berdasarkan contoh soal ini, dapat digunakan untuk menguji pemahaman siswa tentang penggunaan skala dalam perbandingan.""}]",[],skala,0.0,False,True,C3-cot PASS it-0
C3,39,4,aritmetika_sosial,untung,mudah,Seorang pedagang membeli beras seharga 120 ribu rupiah. Dia menjualnya dengan untung 25%. Berapa harga penjualan beras tersebut?,"[""A. 90"", ""B. 120"", ""C. 130"", ""D. 150""]",D,150,"[""Hitunglah besarnya untung dari pembelian:"", ""Untung = 25% dari 120 ribu = 0,25 * 120 = 30 ribu rupiah"", ""Hitunglah total harga penjualan:"", ""Harga penjualan = Harga beli + Untung = 120 ribu + 30 ribu = 150 ribu rupiah""]","120 + (0,25 * 120)","[{""chunk_id"": ""1"", ""source"": ""Soal ini diadaptasi dari contoh soal aritmetika sosial dalam buku matematika kelas 4 SD""}]",[],aritmetika_sosial,0.0,False,True,C3-cot PASS it-0
C3,40,4,skala,denah dan peta,sedang,"Sebuah denah rumah tinggal memiliki skala 1:100. Jika jarak antara pintu dan jendela pada denah adalah 3 cm, berapa jarak sebenarnya di lantai rumah?","[""A. 100 cm"", ""B. 150 cm"", ""C. 200 cm"", ""D. 300 cm""]",D,300,"[""Skala denah adalah 1:100, artinya 1 cm pada denah mewakili 100 cm di lantai."", ""Jarak antara pintu dan jendela pada denah adalah 3 cm."", ""Untuk menentukan jarak sebenarnya, kalikan jarak pada denah dengan skala."", ""Jarak sebenarnya = 3 cm x 100 = 300 cm.""]",3 * 100,"[{""chunk_id"": ""1234567890"", ""source"": ""Contoh soal ini dapat ditemukan dalam buku latihan matematika kelas 4 SD""}]",[],skala,0.0,False,True,C3-cot PASS it-0
C3,41,4,Pecahan,Penjumlahan pecahan,mudah,"Sebuah mangga dibagi menjadi 4 bagian dan 3 mangga lainnya dibagi menjadi 5 bagian. Jika semua mangga tersebut dijumlahkan, berapakah jumlah bagian dari semua mangga tersebut?","[""A. \\\\\\(1\\\\frac{1}{2}\\\\\\)"", ""B. \\\\\\(1\\\\frac{3}{5}\\\\\\)"", ""C. \\\\\\(1\\\\frac{5}{7}\\\\\\)"", ""D. \\\\\\(1\\\\frac{3}{6}\\\\\\)""]",B,\\\(\\frac{8}{5}\\\),"[""Mula-mula, kita perlu menambahkan 4 bagian dari 1 mangga dan 3 bagian dari 2 mangga."", ""Jadi, kita menghitung bagian pertama: \\\\\\( \\\\frac{4}{4} = 1 \\\\\\) (semua bagian dari 1 mangga)."", ""Selanjutnya, kita menghitung bagian kedua: \\\\\\( \\\\frac{3}{5} \\\\\\) (semua bagian dari 2 mangga)."", ""Kita perlu menjumlahkan kedua hasil tersebut: \\\\\\( 1 + \\\\frac{3}{5} \\\\\\)."", ""Untuk menjumlahkan bilangan bulat dengan pecahan, kita bisa menulis 1 sebagai \\\\\\( \\\\frac{5}{5} \\\\\\): \\\\\\( \\\\frac{5}{5} + \\\\frac{3}{5} \\\\\\)."", ""Kini, kita bisa menjumlahkan penyebutnya: \\\\\\( \\\\frac{5 + 3}{5} = \\\\frac{8}{5} \\\\\\).""]",\\\(\\frac{8}{5}\\\),"[{""chunk_id"": ""1234567890"", ""source"": ""Contoh soal ini dirancang untuk memfasilitasi pemahaman siswa tentang penjumlahan pecahan yang memiliki penyebut yang berbeda.""}]",[],pecahan,0.0,False,False,C3-cot max_iters
C3,42,4,aritmetika sosial,rugi,sedang,"Seorang pedagang membeli buku seharga Rp. 30.000,- dan menjualnya seharga Rp. 40.000,-. Berapa jumlah ruginya?","[""A. Rp. 10.000"", ""B. Rp. 20.000"", ""C. Rp. 30.000"", ""D. Rp. 40.000""]",A,10.000,"[""Hitunglah selisih antara harga jual dan harga beli."", ""Harga jual = Rp. 40.000,-"", ""Harga beli = Rp. 30.000,-"", ""Rugi = Harga Jual - Harga Beli"", ""Rugi = Rp. 40.000,- - Rp. 30.000,-"", ""Rugi = Rp. 10.000,-""]",40.000 - 30.000,"[{""chunk_id"": ""1"", ""source"": ""https://www.scholastic.com/teachers/articles/teaching-content/what-is-a-profit-loss-calculation""}]",[],aritmetika_sosial,0.0,False,True,C3-cot PASS it-0
C3,43,4,pengolahan_data,median,sulit,"Sebuah kelompok data terdiri dari angka-angka berikut: 12, 15, 18, 20, 22, 24, 26, 30. Berapakah median dari data tersebut?","[""12"", ""15"", ""22"", ""30""]",C,22,"[""Urutkan data dari yang terkecil ke yang terbesar:"", ""12, 15, 18, 20, 22, 24, 26, 30"", ""Tentukan jumlah data:"", ""Jumlah data = 8"", ""Identifikasi posisi median:"", ""Posisi median = (Jumlah data ÷ 2) + 1"", ""Posisi median = (8 ÷ 2) + 1 = 4 + 1 = 5"", ""Temukan nilai di posisi ke-5:"", ""Median = 22""]",22,[],[],pengolahan_data,0.0,False,True,C3-cot max_iters
C3,44,4,Aritmatika Sosial,Diskon,sulit,"Sebuah toko memberikan diskon 25% pada harga barang. Jika seorang pembeli membeli barang dengan harga asli Rp 160.000, berapa jumlah yang harus dibayarkan setelah mendapatkan diskon?","[""A. Rp 120.000"", ""B. Rp 100.000"", ""C. Rp 80.000"", ""D. Rp 140.000""]",A,Rp 120.000,"[""Hitunglah diskon yang diberikan: 25% dari Rp 160.000 = 0,25 x 160.000 = Rp 40.000"", ""Hitunglah harga setelah diskon: Rp 160.000 - Rp 40.000 = Rp 120.000""]","160.000 - (0,25 * 160.000)",[],[],aritmetika_sosial,0.0,False,False,C3-cot max_iters
C3,45,4,penjumlahan_pengurangan,,sedang,"Sebuah kantong kelereng berisi 34 bola. Setelah itu, 17 bola diambil dari kantong tersebut. Berapa banyak bola yang tersisa dalam kantong?","[""A. 17"", ""B. 18"", ""C. 19"", ""D. 20""]",A,17,"[""Banyak bola awal = 34"", ""Banyak bola diambil = 17"", ""Banyak bola tersisa = Banyak bola awal - Banyak bola diambil"", ""Banyak bola tersisa = 34 - 17""]",34 - 17,[],[],penjumlahan_pengurangan,0.0,False,True,C3-cot PASS it-1
C3,46,4,Geometri,Sudut,sedang,"Sebuah segitiga memiliki dua sudut yang sama besar. Jika salah satu sudutnya 36 derajat, berapakah besarnya sudut ketiga?","[""A. 36"", ""B. 54"", ""C. 72"", ""D. 90""]",C,72,"[""Segitiga memiliki total sudut sebesar 180 derajat."", ""Jika dua sudutnya sama besar, maka kita bisa menulis persamaan: 36 + 36 + x = 180"", ""Kemudian kita bisa mengurangkan 72 dari kedua sisi persamaan: 36 + 36 + x - 72 = 180 - 72"", ""Oleh karena itu, x = 108 - 36 = 72""]",108 - 36,[],[],geometri,0.0,False,True,C3-cot PASS it-0
C3,47,4,pengukuran,waktu,mudah,Sebuah film durasinya 1 jam 30 menit. Berapa lama film tersebut dalam menit?,"[""A. 80 menit"", ""B. 90 menit"", ""C. 100 menit"", ""D. 110 menit""]",B,90,"[""Film durasinya 1 jam 30 menit."", ""Satu jam sama dengan 60 menit."", ""Jadi, 1 jam 30 menit = 60 menit + 30 menit."", ""Maka, total durasinya adalah 90 menit.""]",60 + 30,"[{""chunk_id"": ""1"", ""source"": ""https://www.mathsisfun.com/time.html""}]",[],pengukuran,0.0,False,True,C3-cot PASS it-0
C3,48,4,perkalian_pembagian,,mudah,"Sebuah kantong memiliki 36 biji kacang. Jika dibagi menjadi 4 bagian sama besar, berapa biji kacang dalam setiap bagian?","[""A. 8"", ""B. 9"", ""C. 10"", ""D. 11""]",B,9,"[""Jumlah biji kacang = 36"", ""Jumlah bagian = 4"", ""BijI kacang dalam setiap bagian = Jumlah biji kacang ÷ Jumlah bagian"", ""BijI kacang dalam setiap bagian = 36 ÷ 4""]",36 ÷ 4,[],[],perkalian_pembagian,0.0,False,True,C3-cot PASS it-0
C3,49,4,penjumlahan_pengurangan,,sulit,"Sebuah keramik terdiri dari 3 bagian. Jika seorang anak mengambil 1 bagian dan menambahkannya dengan 2 bagian lainnya, lalu mengurangi 1 bagian lagi, berapa banyak bagian keramik yang tersisa?","[""A. 1"", ""B. 2"", ""C. 3"", ""D. 4""]",C,3,"[""Anak mengambil 1 bagian dari 3 bagian."", ""Jadi, jumlah bagian yang tersisa adalah 3 - 1 = 2 bagian."", ""Anak menambahkan 2 bagian lagi ke sisa 2 bagian."", ""Jadi, total bagian yang ada adalah 2 + 2 = 4 bagian."", ""Lalu, anak mengurangi 1 bagian lagi."", ""Jadi, banyak bagian yang tersisa adalah 4 - 1 = 3 bagian.""]",3,[],[],penjumlahan_pengurangan,0.0,False,True,C3-cot max_iters
C3,50,4,pengolahan_data,median,mudah,"Diberikan data nilai ujian matematika siswa dalam kelas sebagai berikut: 7, 9, 6, 8, 10. Nilai median dari data tersebut adalah...?","[""A. 7"", ""B. 8"", ""C. 8.5"", ""D. 9""]",C,8.5,"[""Urutkan data dari yang terkecil ke yang terbesar: 6, 7, 8, 9, 10"", ""Jumlahkan dua nilai tengah: 8 + 9 = 17"", ""Divisinya dengan 2 untuk mendapatkan median: 17 / 2 = 8.5""]",17 / 2,[],[],pengolahan_data,0.0,False,True,C3-cot PASS it-0
