config,question_id,grade,topic,subtopic,difficulty,question,choices,correct_option,answer_value,solution_steps,answer_expression,source_chunks,retrieved_context_texts,router_topic,router_conf,moe_routed,math_checker_pass,note
C0,37,4,Skala,Perbandingan Skala,sulit,"Sebuah gambar di buat dengan skala 1:20. Jika pada gambar sebuah bangun datar memiliki panjang 10 cm, maka berapa panjang realnya?","[""A. 150 cm"", ""B. 200 cm"", ""C. 250 cm"", ""D. 300 cm""]",B,200 cm,"[""Skala 1:20 berarti setiap 1 cm pada gambar mewakili 20 cm pada real."", ""Jadi, jika panjang pada gambar adalah 10 cm, maka pada real akan 10 kali lebih besar."", ""Maka, panjang real = 10 cm x 20 = 200 cm.""]",200,[],[],skala,0.0,False,False,C0-baseline
C0,38,4,pengolahan_data,rata-rata,sedang,"Sebuah kelompok anak menghabiskan waktu bermain di taman setiap hari selama seminggu. Mereka menghitung total waktu bermain sebagai berikut: 2 jam, 3 jam, 4 jam, 2 jam, 5 jam, 3 jam, dan 4 jam. Rata-rata waktu bermain per hari adalah berapa? Tulislah jawabannya dalam format 'X jam'.","[""A. 2 jam"", ""B. 3 jam"", ""C. 4 jam"", ""D. 5 jam""]",B,3,"[""Hitung jumlah total waktu bermain selama seminggu."", ""Total waktu = 2 + 3 + 4 + 2 + 5 + 3 + 4 = 23 jam"", ""Hitung banyak hari dalam seminggu."", ""Jumlah hari = 7 hari"", ""Hitung rata-rata waktu bermain per hari."", ""Rata-rata = Total waktu / Jumlah hari = 23 jam / 7 hari = 3,29 jam"", ""Konversi hasil ke dalam format 'X jam' dengan membulatkan ke depan."", ""Rata-rata waktu bermain per hari adalah 3 jam.""]",3 jam,[],[],pengolahan_data,0.0,False,False,C0-baseline
C0,39,4,skala,jarak sebenarnya,sulit,"Sebuah gambar menggunakan skala 1:100. Jika panjang garis pada gambar sepanjang 5 sentimeter, berapa jarak sebenarnya?","[""A. 5 sentimeter"", ""B. 5 meter"", ""C. 50 meter"", ""D. 500 meter""]",B,5 meter,"[""Skala 1:100 artinya setiap 1 sentimeter pada gambar mewakili 100 sentimeter di dunia nyata."", ""Jadi, untuk 5 sentimeter pada gambar, jarak sebenarnya adalah 5 x 100 = 500 sentimeter."", ""Konversi 500 sentimeter ke meter: 500 sentimeter = 5 meter.""]","5 x 100 = 500, 500 : 100 = 5","[{""chunk_id"": ""1"", ""source"": ""Berdasarkan contoh latihan soal dari buku Matematika SD kelas 4""}]",[],skala,0.0,False,False,C0-baseline
C0,40,4,kpk_fpb,faktor prima,sulit,"Sebuah bilangan terdiri dari faktor prima 2, 3, dan 5. Bilangan tersebut adalah 30. Apabila diberikan dua bilangan lain yang juga terdiri dari faktor prima 2, 3, dan 5, dan memiliki kpk 60, maka bilangan yang kedua tersebut adalah...?","[""A. 15"", ""B. 30"", ""C. 45"", ""D. 60""]",D,60,"[""Faktorisasi prima dari 30 adalah 2 x 3 x 5."", ""KPK dari 30 dan bilangan yang kedua adalah 60."", ""Faktorisasi prima dari 60 adalah 2 x 2 x 3 x 5."", ""Untuk mendapatkan KPK 60 dari 30, bilangan yang kedua harus mempunyai faktor 2 dan 2 lagi (dibandingkan 30) karena 60 memiliki faktor 2 dua kali dibandingkan 30."", ""Jadi, bilangan yang kedua adalah 30 x 2 = 60.""]",60,"[{""chunk_id"": ""1"", ""source"": ""Referensi Soal: Matematika Untuk SD Kelas 4 Hal 123""}]",[],kpk_fpb,0.0,False,True,C0-baseline
C0,41,4,Aritmetika Sosial,Harga Pembelian,sulit,"Seorang pedagang membeli 3 buku tulis dan 2 pulpen. Jika harga setiap buku tulis Rp15.000 dan setiap pulpen Rp7.500, berapa total harga belanjaan tersebut?","[""A. Rp30.000"", ""B. Rp45.000"", ""C. Rp52.500"", ""D. Rp60.000""]",D,Rp60.000,"[""Hitunglah harga 3 buku tulis: \\(3 \times 15.000 = 45.000\\)"", ""Hitunglah harga 2 pulpen: \\(2 \times 7.500 = 15.000\\)"", ""Hitunglah total harga belanjaan: \\(45.000 + 15.000 = 60.000\\)""]",60.000,[],[],aritmetika_sosial,0.0,False,False,C0-baseline
C0,42,4,aritmetika sosial,rugi,sulit,"Seorang pedagang membeli beras dengan harga Rp 10.000 per kg. Dia menjualnya dengan harga Rp 12.000 per kg. Jika dia ingin mendapatkan untung 20%, berapa banyak kg beras yang harus dia beli jika dia ingin mendapatkan untung sebesar 20% dari total penjualan?","[""A. 80 kg"", ""B. 90 kg"", ""C. 100 kg"", ""D. 110 kg""]",C,100,"[""Hitunglah biaya beli per kg beras: Rp 10.000"", ""Hitunglah harga jual per kg beras: Rp 12.000"", ""Hitunglah persentase untung yang diinginkan: 20%"", ""Misalkan jumlah beras yang dibeli adalah x kg"", ""Biaya beli total = 10.000x"", ""Harga jual total = 12.000x"", ""Untung = (Harga Jual Total - Biaya Beli Total) / Biaya Beli Total * 100%"", ""20 = (12.000x - 10.000x) / 10.000x * 100%"", ""20 = (2.000x) / 10.000x * 100%"", ""20 = 20x / 100"", ""2000 = 20x"", ""x = 100""]",100,[],[],aritmetika_sosial,0.0,False,True,C0-baseline
C0,43,4,pengukuran,volume,mudah,Sebuah kotak berbentuk kubus memiliki panjang sisi sepanjang 5 cm. Berapakah volume kotak tersebut?,"[""A. 100 cm³"", ""B. 125 cm³"", ""C. 150 cm³"", ""D. 200 cm³""]",B,125,"[""Hitunglah keliling sisi kubus menggunakan rumus: \\(4 \times \text{sisi}\\)."", ""Keliling sisi kubus adalah \\(4 \times 5 = 20\\) cm."", ""Hitunglah volume kubus menggunakan rumus: \\(\text{sisi}^3\\)."", ""Volume kubus adalah \\(5^3 = 5 \times 5 \times 5 = 125\\) cm³.""]",125 cm³,"[{""chunk_id"": ""1"", ""source"": ""https://www.mathsisfun.com/geometry/cube.html""}]",[],pengukuran,0.0,False,False,C0-baseline
C0,44,4,penjumlahan_pengurangan,,sedang,"Sebuah buku mempunyai 24 halaman. Jika sudah dibaca 18 halaman, berapa banyak halaman yang belum dibaca?","[""A. 6"", ""B. 9"", ""C. 12"", ""D. 18""]",A,6,"[""Buku awalnya memiliki 24 halaman."", ""Jika sudah dibaca 18 halaman, maka jumlah halaman yang belum dibaca dapat dicari dengan mengurangi jumlah halaman yang dibaca dari total halaman."", ""Maka, 24 - 18 = 6 halaman.""]",24 - 18 = 6,"[{""chunk_id"": ""book_pages"", ""source"": ""https://www.mathsisfun.com/numbers/book-pages.html""}]",[],penjumlahan_pengurangan,0.0,False,True,C0-baseline
C0,45,4,perkalian_pembagian,pertukaran faktor dalam perkalian,sulit,Diketahui bahwa 7 x 8 = 56. Berapakah hasil dari 8 x 7?,"[""A. 35"", ""B. 49"", ""C. 56"", ""D. 64""]",C,56,"[""Diketahui bahwa 7 x 8 = 56."", ""Kita perlu mengetahui hasil dari 8 x 7."", ""Faktor pertama dalam perkalian 7 x 8 adalah 7 dan faktor kedua adalah 8."", ""Faktor kedua dalam perkalian 8 x 7 adalah 8 dan faktor pertama adalah 7."", ""Jadi, jika kita mengganti posisi faktor-faktor tersebut, hasilnya tetap sama."", ""Oleh karena itu, 8 x 7 juga akan sama dengan 56.""]",56,[],[],perkalian_pembagian,0.0,False,True,C0-baseline
C0,46,4,Pecahan,Pecahan Senilai,sulit,Pecahan yang senilai dengan 3/4 adalah pecahan yang memiliki penyebut 24. Pilihlah jawaban yang benar:,"[""A. 1/4"", ""B. 9/12"", ""C. 18/24"", ""D. 27/36""]",C,18/24,"[""Pecahan yang senilai dengan 3/4 dapat diperoleh dengan mengalikan both the numerator and denominator by the same number."", ""Jadi, kita perlu mencari bilangan yang jika dikalikan dengan 4 (dibagi dengan penyebut 4) akan memberikan hasil yang sama dengan 3/4 tetapi dengan penyebut 24."", ""Untuk mendapatkan penyebut 24 dari 3/4, kita harus membagi 24 dengan 4, yaitu 24 ÷ 4 = 6."", ""Maka, pecahan yang senilai dengan 3/4 adalah 3 × 6 / 4 × 6 = 18/24.""]",18/24,"[{""chunk_id"": ""1"", ""source"": ""https://www.mathsisfun.com/numbers/equivalent-fractions.html""}]",[],pecahan,0.0,False,True,C0-baseline
C0,47,4,Geometri,Luas Permukaan,sedang,"Sebuah balok memiliki panjang 10 cm, lebar 5 cm, dan tinggi 3 cm. Luas permukaan balok tersebut adalah...?","[""A. 70 cm²"", ""B. 80 cm²"", ""C. 90 cm²"", ""D. 100 cm²""]",C,90,"[""Hitung luas alas dan tutup balok:"", ""Luas alas = lebar × tinggi = 5 cm × 3 cm = 15 cm²"", ""Luas tutup = lebar × tinggi = 5 cm × 3 cm = 15 cm²"", ""Jumlah luas alas dan tutup = 15 cm² + 15 cm² = 30 cm²"", ""Hitung luas sisi-sisi belakang dan depan:"", ""Luas sisi depan = panjang × tinggi = 10 cm × 3 cm = 30 cm²"", ""Luas sisi belakang = panjang × tinggi = 10 cm × 3 cm = 30 cm²"", ""Jumlah luas sisi depan dan belakang = 30 cm² + 30 cm² = 60 cm²"", ""Luas permukaan balok = jumlah luas alas dan tutup + jumlah luas sisi depan dan belakang"", ""Luas permukaan balok = 30 cm² + 60 cm² = 90 cm²""]",90 cm²,"[{""chunk_id"": ""balok_luas_permukaan_1"", ""source"": ""https://www.math-only-math.com/area-of-a-cuboid.html""}]",[],geometri,0.0,False,False,C0-baseline
C0,48,4,penjumlahan_pengurangan,,sedang,"Sebuah toko memiliki 78 buku. Setelah dijual, toko tersebut tinggal dengan 32 buku. Berapa banyak buku yang telah dijual?","[""A. 44"", ""B. 45"", ""C. 46"", ""D. 47""]",C,46,"[""Banyak buku awal = 78"", ""Banyak buku tersisa = 32"", ""Banyak buku yang dijual = Banyak buku awal - Banyak buku tersisa"", ""Banyak buku yang dijual = 78 - 32""]",78 - 32 = 46,[],[],penjumlahan_pengurangan,0.0,False,True,C0-baseline
C0,49,4,perkalian_pembagian,perkalian,sedang,Sebuah kantin sekolah membeli 5 pak mie instan. Setiap pak mie mengandung 8 bungkus. Berapa total bungkus mie yang dibeli?,"[""A. 32"", ""B. 40"", ""C. 48"", ""D. 56""]",B,40,"[""Kita perlu mengalikan jumlah pak mie dengan jumlah bungkus per pak."", ""Jadi, kita kalikan 5 dengan 8."", ""5 x 8 = 40.""]",5 x 8 = 40,"[{""chunk_id"": ""1234567890"", ""source"": ""Menggunakan contoh sehari-hari dalam pembelajaran matematika untuk meningkatkan pemahaman siswa.""}]",[],perkalian_pembagian,0.0,False,False,C0-baseline
C0,50,4,Aritmatika Sosial,Diskon,sulit,"Sebuah toko memberikan diskon 25% pada setiap pembelian. Jika barang tersebut sebelumnya dijual dengan harga Rp 120.000, berapa harga yang harus dibayar oleh pelanggan setelah mendapatkan diskon?","[""A. Rp 87.500"", ""B. Rp 90.000"", ""C. Rp 92.500"", ""D. Rp 95.000""]",B,Rp 90.000,"[""Hitunglah besarnya diskon yang diberikan, yaitu 25% dari harga asli."", ""Harga asli barang adalah Rp 120.000."", ""Diskon = 25% dari Rp 120.000 = 0,25 x 120.000 = Rp 30.000."", ""Hitunglah harga setelah mendapatkan diskon, yaitu harga asli dikurangi diskon."", ""Harga setelah diskon = Rp 120.000 - Rp 30.000 = Rp 90.000.""]",90.000,"[{""chunk_id"": ""1"", ""source"": """"}]",[],aritmetika_sosial,0.0,False,False,C0-baseline
